tconst,score,focus
tt0332658,388.0,rating
tt8453986,31.0,rating
tt1029123,101.0,rating
tt8456098,155.0,rating
tt0133046,168.0,rating
tt4111956,4.0,rating
tt0133059,18.0,rating
tt0219333,26.0,rating
tt4112208,6.0,rating
tt0470154,13.0,rating
tt0332699,2.0,rating
tt0219347,2.0,rating
tt1029134,491.0,rating
tt0068226,33.0,rating
tt1401622,1.0,rating
tt1401625,22.0,rating
tt4112416,7.0,rating
tt8456680,6.0,rating
tt0219350,2.0,rating
tt0084881,12.0,rating
tt2946582,7.0,rating
tt0104553,27.0,rating
tt0470168,5.0,rating
tt0068227,11.0,rating
tt1401631,0.0,rating
tt0104558,136.0,rating
tt0068230,66.0,rating
tt0133063,13.0,rating
tt0084886,77.0,rating
tt0104559,6.0,rating
tt8456696,64.0,rating
tt0104560,12.0,rating
tt1029137,3.0,rating
tt5898034,8.0,rating
tt0104561,112.0,rating
tt1401636,52.0,rating
tt0332701,0.0,rating
tt0133064,23.0,rating
tt4113114,41.0,rating
tt1029139,12.0,rating
tt0470198,0.0,rating
tt2946762,0.0,rating
tt0068231,0.0,rating
tt8458202,10.0,rating
tt5898630,80.0,rating
tt0332706,19.0,rating
tt1401643,55.0,rating
tt1401656,14.0,rating
tt0084887,76.0,rating
tt0133072,17.0,rating
tt0219369,11.0,rating
tt2946858,1.0,rating
tt0470263,5.0,rating
tt0068232,5.0,rating
tt0470281,25.0,rating
tt5900118,11.0,rating
tt4113346,17.0,rating
tt0068233,47.0,rating
tt0470283,13.0,rating
tt2947556,3.0,rating
tt0219374,228.0,rating
tt4113846,2.0,rating
tt0133089,56.0,rating
tt4114302,7.0,rating
tt1401668,3.0,rating
tt0332712,108.0,rating
tt5900208,6.0,rating
tt0332743,2.0,rating
tt10292050,1.0,rating
tt8458582,5.0,rating
tt4114456,42.0,rating
tt0470290,14.0,rating
tt0133091,4.0,rating
tt0332817,52.0,rating
tt0084893,3.0,rating
tt1401669,4.0,rating
tt5900596,0.0,rating
tt0104563,6.0,rating
tt5902484,34.0,rating
tt0104567,832.0,rating
tt0219394,1.0,rating
tt2947742,9.0,rating
tt1029231,52.0,rating
tt8458736,11.0,rating
tt1926246,3.0,rating
tt1029234,432.0,rating
tt1401672,17.0,rating
tt0332831,8.0,rating
tt0084897,6.0,rating
tt1401674,0.0,rating
tt0133097,1.0,rating
tt0333074,138.0,rating
tt2947832,58.0,rating
tt0068235,5.0,rating
tt1029235,161.0,rating
tt5903088,69.0,rating
tt0084898,1.0,rating
tt1926310,0.0,rating
tt0104568,7.0,rating
tt0133104,9.0,rating
tt0104570,33.0,rating
tt1926313,62.0,rating
tt4114630,111.0,rating
tt8459250,9.0,rating
tt0068245,182.0,rating
tt0219400,315.0,rating
tt0068246,98.0,rating
tt1926992,38.0,rating
tt1029238,24.0,rating
tt1927006,6.0,rating
tt1029241,104.0,rating
tt2948078,236.0,rating
tt0084899,117.0,rating
tt0470381,20.0,rating
tt1029269,7.0,rating
tt0104572,18.0,rating
tt1401681,1.0,rating
tt8459444,0.0,rating
tt0068252,2.0,rating
tt1029285,0.0,rating
tt5903210,70.0,rating
tt10293308,2.0,rating
tt1401690,23.0,rating
tt0133108,6.0,rating
tt4114762,10.0,rating
tt0104573,103.0,rating
tt0333215,7.0,rating
tt1927012,4.0,rating
tt5903232,6.0,rating
tt0333373,1.0,rating
tt0219405,9.0,rating
tt8461156,0.0,rating
tt0133117,3.0,rating
tt2948160,110.0,rating
tt0068257,23.0,rating
tt1401719,15.0,rating
tt0104575,5.0,rating
tt0333399,0.0,rating
tt1029342,2.0,rating
tt1029360,358.0,rating
tt5903358,1.0,rating
tt4114944,4.0,rating
tt0470402,3.0,rating
tt0333526,26.0,rating
tt4115752,14.0,rating
tt0133122,260.0,rating
tt2948166,13.0,rating
tt0219408,270.0,rating
tt0219469,180.0,rating
tt8461224,459.0,rating
tt0470419,5.0,rating
tt0068260,8.0,rating
tt0084901,11.0,rating
tt0333528,5.0,rating
tt2948266,752.0,rating
tt0219519,367.0,rating
tt5903926,13.0,rating
tt0104576,181.0,rating
tt0219588,1.0,rating
tt0333638,4.0,rating
tt0133128,1.0,rating
tt1029364,0.0,rating
tt8461958,2.0,rating
tt0084904,19.0,rating
tt0068261,2.0,rating
tt1029427,0.0,rating
tt0084913,0.0,rating
tt0068264,109.0,rating
tt1927067,18.0,rating
tt0133137,3.0,rating
tt0084917,316.0,rating
tt0133139,0.0,rating
tt8462814,32.0,rating
tt5904182,2.0,rating
tt0333645,25.0,rating
tt8462858,2.0,rating
tt2948356,1706.0,rating
tt1402488,573.0,rating
tt0084920,186.0,rating
tt1403047,10.0,rating
tt0084921,5.0,rating
tt5905008,4.0,rating
tt0133142,19.0,rating
tt0104579,0.0,rating
tt0084923,5.0,rating
tt1927077,8.0,rating
tt0333701,33.0,rating
tt0470420,11.0,rating
tt0133146,5.0,rating
tt0133152,894.0,rating
tt2948372,1046.0,rating
tt8463258,2.0,rating
tt10294858,2.0,rating
tt1403085,5.0,rating
tt1927158,3.0,rating
tt0219640,42.0,rating
tt1927165,4.0,rating
tt10295602,6.0,rating
tt5905336,2.0,rating
tt0133162,6.0,rating
tt8464364,5.0,rating
tt0084924,9.0,rating
tt1403129,12.0,rating
tt0333712,0.0,rating
tt0333764,19.0,rating
tt0104581,9.0,rating
tt0084929,11.0,rating
tt0219653,513.0,rating
tt0470423,0.0,rating
tt0333766,1073.0,rating
tt10295902,0.0,rating
tt2948426,16.0,rating
tt4115932,13.0,rating
tt4116116,21.0,rating
tt0084931,59.0,rating
tt5906392,18.0,rating
tt0104587,1.0,rating
tt8467658,2.0,rating
tt0133167,2.0,rating
tt0104588,0.0,rating
tt1927172,20.0,rating
tt0104592,0.0,rating
tt1403130,19.0,rating
tt2948472,10.0,rating
tt1403144,13.0,rating
tt5906562,0.0,rating
tt5907748,37.0,rating
tt0470456,59.0,rating
tt0470521,16.0,rating
tt0219682,5.0,rating
tt0133168,1.0,rating
tt1928123,2.0,rating
tt5907852,1.0,rating
tt5907916,9.0,rating
tt0219699,662.0,rating
tt8471116,0.0,rating
tt4116284,893.0,rating
tt0104602,10.0,rating
tt0333780,377.0,rating
tt8471716,3.0,rating
tt0133170,21.0,rating
tt0084935,4.0,rating
tt5908294,80.0,rating
tt0084938,147.0,rating
tt1403177,929.0,rating
tt2948530,21.0,rating
tt1403210,0.0,rating
tt10297530,0.0,rating
tt1403214,57.0,rating
tt0470536,5.0,rating
tt10298454,7.0,rating
tt0334226,6.0,rating
tt5908314,0.0,rating
tt0334229,11.0,rating
tt4116388,0.0,rating
tt0219761,2.0,rating
tt0084939,6.0,rating
tt0104604,6.0,rating
tt0334237,3.0,rating
tt8472964,35.0,rating
tt0334245,11.0,rating
tt0133189,1566.0,rating
tt1928144,0.0,rating
tt0470610,3.0,rating
tt2948566,4.0,rating
tt0104605,37.0,rating
tt0133196,1.0,rating
tt10300174,6.0,rating
tt1403236,27.0,rating
tt0104606,2.0,rating
tt10300380,17.0,rating
tt0084945,19.0,rating
tt5908566,0.0,rating
tt10300662,0.0,rating
tt0084946,37.0,rating
tt0334267,0.0,rating
tt2948606,78.0,rating
tt0470611,8.0,rating
tt0084951,3.0,rating
tt5908806,3.0,rating
tt0104607,14.0,rating
tt0334316,72.0,rating
tt0219822,848.0,rating
tt8476174,2.0,rating
tt0334329,0.0,rating
tt10300674,0.0,rating
tt2948712,4.0,rating
tt5909128,14.0,rating
tt1403241,32.0,rating
tt0084953,14.0,rating
tt1403846,15.0,rating
tt0133226,4.0,rating
tt10300704,5.0,rating
tt0219876,33.0,rating
tt0104609,13.0,rating
tt8476998,13.0,rating
tt0219887,12.0,rating
tt0470612,5.0,rating
tt4117066,11.0,rating
tt0084955,16.0,rating
tt1403862,393.0,rating
tt8477134,1.0,rating
tt2948790,243.0,rating
tt1403865,1399.0,rating
tt0133228,7.0,rating
tt0133240,893.0,rating
tt0470614,88.0,rating
tt0133243,0.0,rating
tt0334339,0.0,rating
tt0084961,1.0,rating
tt0104613,28.0,rating
tt0219919,10.0,rating
tt0133245,1.0,rating
tt1928200,16.0,rating
tt0084962,15.0,rating
tt1928329,114.0,rating
tt0084965,11.0,rating
tt0085121,129.0,rating
tt0104615,35.0,rating
tt5909308,4.0,rating
tt10300710,10.0,rating
tt0104616,3.0,rating
tt10302982,224.0,rating
tt4117156,3.0,rating
tt1928330,127.0,rating
tt1403981,762.0,rating
tt0133246,0.0,rating
tt1403983,2.0,rating
tt5909334,221.0,rating
tt1403987,0.0,rating
tt4117206,10.0,rating
tt0470621,9.0,rating
tt5910170,19.0,rating
tt0219965,717.0,rating
tt10303324,329.0,rating
tt0334404,0.0,rating
tt0133285,20.0,rating
tt0220016,19.0,rating
tt2948816,0.0,rating
tt0085125,11.0,rating
tt0334440,5.0,rating
tt2948840,311.0,rating
tt0085127,76.0,rating
tt5910280,69.0,rating
tt0334482,4.0,rating
tt0470630,6.0,rating
tt0104617,0.0,rating
tt0334508,5.0,rating
tt0068266,3.0,rating
tt10303430,14.0,rating
tt0085134,2.0,rating
tt1928334,5.0,rating
tt1404022,0.0,rating
tt0133314,16.0,rating
tt0068267,1.0,rating
tt0068268,0.0,rating
tt2949196,9.0,rating
tt0334551,2.0,rating
tt1404082,272.0,rating
tt1928335,6.0,rating
tt8477336,0.0,rating
tt0470679,369.0,rating
tt0085138,1.0,rating
tt10303954,2.0,rating
tt0133327,2.0,rating
tt5910344,339.0,rating
tt0085141,36.0,rating
tt4117326,4.0,rating
tt0334574,3.0,rating
tt0085143,0.0,rating
tt8478554,5.0,rating
tt0133331,0.0,rating
tt8478602,25.0,rating
tt0334725,9.0,rating
tt0133351,5.0,rating
tt0104627,131.0,rating
tt4117510,0.0,rating
tt0220018,0.0,rating
tt2949246,0.0,rating
tt1928337,73.0,rating
tt0470685,23.0,rating
tt0334753,10.0,rating
tt5910350,42.0,rating
tt0133363,101.0,rating
tt1404573,11.0,rating
tt0470692,78.0,rating
tt0104642,6.0,rating
tt8479346,4.0,rating
tt0133385,107.0,rating
tt0104645,21.0,rating
tt0133412,577.0,rating
tt0068271,4.0,rating
tt0133413,13.0,rating
tt0068272,5.0,rating
tt0085144,0.0,rating
tt0133689,5.0,rating
tt0334754,31.0,rating
tt4118056,11.0,rating
tt5911032,0.0,rating
tt0133748,42.0,rating
tt0104647,298.0,rating
tt1404653,6.0,rating
tt0470705,344.0,rating
tt1928340,107.0,rating
tt2949590,3.0,rating
tt0068273,38.0,rating
tt0334917,4.0,rating
tt2949614,3.0,rating
tt8482074,2.0,rating
tt1404661,7.0,rating
tt1929237,19.0,rating
tt0104652,982.0,rating
tt2949626,7.0,rating
tt10305616,16.0,rating
tt0334922,3.0,rating
tt0085148,10.0,rating
tt0133751,449.0,rating
tt1929263,240.0,rating
tt0104654,8.0,rating
tt0220034,159.0,rating
tt0068278,31.0,rating
tt0133826,9.0,rating
tt8482492,3.0,rating
tt4118606,50.0,rating
tt1404830,20.0,rating
tt0470707,2.0,rating
tt5911350,2.0,rating
tt2949874,6.0,rating
tt0335013,238.0,rating
tt4118932,11.0,rating
tt1405365,807.0,rating
tt0335044,33.0,rating
tt5911546,0.0,rating
tt0104655,0.0,rating
tt0470711,9.0,rating
tt0335054,3.0,rating
tt0104658,7.0,rating
tt8483220,2.0,rating
tt0085154,665.0,rating
tt0068280,13.0,rating
tt10307440,26.0,rating
tt1405412,175.0,rating
tt1929276,10.0,rating
tt1405413,2.0,rating
tt4119030,12.0,rating
tt0133832,1.0,rating
tt2949890,3.0,rating
tt0220095,87.0,rating
tt0220099,317.0,rating
tt10307856,207.0,rating
tt4119044,0.0,rating
tt0068281,45.0,rating
tt0470715,5.0,rating
tt2950052,331.0,rating
tt0085156,2.0,rating
tt0335057,0.0,rating
tt0085158,13.0,rating
tt0133859,4.0,rating
tt0085159,100.0,rating
tt1929278,2.0,rating
tt2950214,3.0,rating
tt0335119,739.0,rating
tt8483272,149.0,rating
tt0104662,31.0,rating
tt10308634,3.0,rating
tt0335121,621.0,rating
tt4119054,1.0,rating
tt0104663,15.0,rating
tt0335126,91.0,rating
tt0085165,12.0,rating
tt0470732,288.0,rating
tt0220107,0.0,rating
tt10308928,390.0,rating
tt1405500,201.0,rating
tt0104667,8.0,rating
tt0335156,3.0,rating
tt8483812,0.0,rating
tt1929297,115.0,rating
tt0068284,15.0,rating
tt1929308,393.0,rating
tt0335245,1148.0,rating
tt5912052,42.0,rating
tt4119208,4.0,rating
tt0133901,0.0,rating
tt10309218,7.0,rating
tt0470737,156.0,rating
tt10309552,48.0,rating
tt0335261,36.0,rating
tt2950242,2.0,rating
tt4119278,84.0,rating
tt0335266,1166.0,rating
tt1405501,2.0,rating
tt0104670,77.0,rating
tt0470752,1536.0,rating
tt0335295,16.0,rating
tt0068285,6.0,rating
tt0133906,14.0,rating
tt0068286,23.0,rating
tt0085167,11.0,rating
tt0133927,5.0,rating
tt5912150,4.0,rating
tt1929338,1.0,rating
tt10309574,24.0,rating
tt2950296,9.0,rating
tt4119590,4.0,rating
tt0068288,2.0,rating
tt0470761,92.0,rating
tt0085168,21.0,rating
tt4120176,38.0,rating
tt0220118,0.0,rating
tt5912454,200.0,rating
tt4120210,23.0,rating
tt0104672,0.0,rating
tt2950330,6.0,rating
tt0104673,3.0,rating
tt10309906,94.0,rating
tt8484038,0.0,rating
tt1405769,0.0,rating
tt10310140,359.0,rating
tt4120762,338.0,rating
tt8484078,38.0,rating
tt10310222,12.0,rating
tt0068289,9.0,rating
tt0220136,0.0,rating
tt5912470,7.0,rating
tt0470765,313.0,rating
tt2950388,1.0,rating
tt1405807,16.0,rating
tt4120866,5.0,rating
tt5913798,471.0,rating
tt0335349,0.0,rating
tt0085169,26.0,rating
tt1031218,9.0,rating
tt0220157,15.0,rating
tt0335351,21.0,rating
tt1031224,49.0,rating
tt0470832,4.0,rating
tt0220307,2.0,rating
tt0104682,49.0,rating
tt0335426,2.0,rating
tt0470833,71.0,rating
tt8484370,0.0,rating
tt0133930,3.0,rating
tt4121610,18.0,rating
tt1405808,6.0,rating
tt1031237,17.0,rating
tt2950418,36.0,rating
tt5913968,1.0,rating
tt0104683,4.0,rating
tt1929433,17.0,rating
tt0470840,1.0,rating
tt1031241,137.0,rating
tt0085175,3.0,rating
tt0133952,819.0,rating
tt1405809,64.0,rating
tt1930294,186.0,rating
tt1031243,42.0,rating
tt0104684,88.0,rating
tt1405810,36.0,rating
tt0133981,183.0,rating
tt0104685,105.0,rating
tt0068291,5.0,rating
tt1406154,0.0,rating
tt0068292,23.0,rating
tt0220311,1.0,rating
tt0133987,11.0,rating
tt0470864,50.0,rating
tt5914630,0.0,rating
tt1930308,0.0,rating
tt1031244,2.0,rating
tt2950462,0.0,rating
tt8484586,16.0,rating
tt1930327,46.0,rating
tt2950616,3.0,rating
tt0085178,22.0,rating
tt1031256,4.0,rating
tt0068294,26.0,rating
tt0335438,697.0,rating
tt0104687,2.0,rating
tt2950680,1.0,rating
tt0470869,32.0,rating
tt1406157,2.0,rating
tt0470883,116.0,rating
tt0220343,50.0,rating
tt8484590,3.0,rating
tt0133991,5.0,rating
tt2950996,16.0,rating
tt8484942,26.0,rating
tt0068295,13.0,rating
tt1406160,10.0,rating
tt2951134,1.0,rating
tt0470913,2.0,rating
tt0220363,9.0,rating
tt0335559,387.0,rating
tt0104691,433.0,rating
tt0220379,35.0,rating
tt0085179,0.0,rating
tt1406161,9.0,rating
tt0104692,251.0,rating
tt0133996,0.0,rating
tt0470951,17.0,rating
tt0085180,73.0,rating
tt0220396,1.0,rating
tt0470953,1.0,rating
tt0104693,75.0,rating
tt5914642,2.0,rating
tt0134002,27.0,rating
tt5914668,0.0,rating
tt1930421,2.0,rating
tt0220400,73.0,rating
tt2951396,0.0,rating
tt1930423,2.0,rating
tt0085181,8.0,rating
tt1406166,2.0,rating
tt0134013,12.0,rating
tt0470966,5.0,rating
tt0335563,255.0,rating
tt0068296,0.0,rating
tt0104694,660.0,rating
tt0068297,0.0,rating
tt0104695,337.0,rating
tt4122254,17.0,rating
tt0085182,18.0,rating
tt0068298,0.0,rating
tt4123430,1555.0,rating
tt1406175,37.0,rating
tt0335596,3.0,rating
tt2951576,39.0,rating
tt5914996,21.0,rating
tt8485364,104.0,rating
tt0335791,3.0,rating
tt0104696,166.0,rating
tt1930434,1.0,rating
tt0104697,250.0,rating
tt0220450,21.0,rating
tt4123506,0.0,rating
tt2951616,0.0,rating
tt0134027,5.0,rating
tt5915734,0.0,rating
tt0085187,10.0,rating
tt8485526,0.0,rating
tt1407049,20.0,rating
tt0470968,6.0,rating
tt0336011,2.0,rating
tt4123650,89.0,rating
tt2951834,194.0,rating
tt0220470,0.0,rating
tt0068305,11.0,rating
tt2952602,63.0,rating
tt0104701,9.0,rating
tt0068306,55.0,rating
tt0068307,,rating
tt0104702,12.0,rating
tt1930458,75.0,rating
tt1930463,340.0,rating
tt1031270,3.0,rating
tt5916712,7.0,rating
tt1031276,19.0,rating
tt5917052,11.0,rating
tt0068309,473.0,rating
tt4123876,1.0,rating
tt0470984,23.0,rating
tt2952634,4.0,rating
tt0068310,2.0,rating
tt5917118,0.0,rating
tt0220506,159.0,rating
tt1930546,409.0,rating
tt0336029,2.0,rating
tt5917226,13.0,rating
tt4124980,58.0,rating
tt0220507,106.0,rating
tt4125220,2.0,rating
tt0085190,28.0,rating
tt0134033,549.0,rating
tt0104710,25.0,rating
tt1407052,96.0,rating
tt0104714,872.0,rating
tt1031280,169.0,rating
tt5917576,3.0,rating
tt0220514,0.0,rating
tt1407055,4.0,rating
tt4125300,27.0,rating
tt0220569,0.0,rating
tt0104719,7.0,rating
tt0134057,48.0,rating
tt8485772,3.0,rating
tt1931378,20.0,rating
tt0068313,6.0,rating
tt0220570,1.0,rating
tt1931421,5.0,rating
tt0470993,54.0,rating
tt8487580,0.0,rating
tt0220580,163.0,rating
tt0068317,123.0,rating
tt1407061,379.0,rating
tt0068321,21.0,rating
tt0085204,106.0,rating
tt0336264,15.0,rating
tt0220594,22.0,rating
tt1407065,216.0,rating
tt0220596,25.0,rating
tt0470995,4.0,rating
tt1031288,24.0,rating
tt0104720,8.0,rating
tt5917958,6.0,rating
tt4125372,5.0,rating
tt0068323,41.0,rating
tt5917990,0.0,rating
tt2954474,152.0,rating
tt0134061,2.0,rating
tt2955096,159.0,rating
tt8487982,5.0,rating
tt0336432,39.0,rating
tt0085208,32.0,rating
tt1407081,1.0,rating
tt0104735,4.0,rating
tt0220597,30.0,rating
tt2955162,0.0,rating
tt0471005,256.0,rating
tt0471009,67.0,rating
tt1931466,179.0,rating
tt0085210,265.0,rating
tt1031290,52.0,rating
tt1931470,27.0,rating
tt0068324,1.0,rating
tt0085211,17.0,rating
tt4125568,3.0,rating
tt0068326,41.0,rating
tt0220602,2.0,rating
tt8488518,96.0,rating
tt1931533,1131.0,rating
tt1407084,161.0,rating
tt8488542,89.0,rating
tt2955304,88.0,rating
tt0085213,28.0,rating
tt4125630,19.0,rating
tt0471011,0.0,rating
tt0085215,22.0,rating
tt5918074,32.0,rating
tt5918090,11.0,rating
tt0336564,1.0,rating
tt0104740,107.0,rating
tt0134067,140.0,rating
tt0471018,13.0,rating
tt4125654,3.0,rating
tt1407972,18.0,rating
tt0068327,129.0,rating
tt5918104,152.0,rating
tt0068331,48.0,rating
tt10314450,215.0,rating
tt0220616,1.0,rating
tt0068332,51.0,rating
tt4126394,68.0,rating
tt0104741,15.0,rating
tt0104743,184.0,rating
tt0220623,10.0,rating
tt0336618,0.0,rating
tt5918734,10.0,rating
tt0068333,2.0,rating
tt0220627,333.0,rating
tt2956300,19.0,rating
tt0471030,114.0,rating
tt0134084,449.0,rating
tt0134119,1254.0,rating
tt8489090,4.0,rating
tt0104745,37.0,rating
tt0336678,38.0,rating
tt0104747,0.0,rating
tt5918982,288.0,rating
tt4126434,33.0,rating
tt0068334,150.0,rating
tt0104753,22.0,rating
tt0134148,41.0,rating
tt2956394,1.0,rating
tt4126438,111.0,rating
tt0336854,2.0,rating
tt0085216,6.0,rating
tt0134149,25.0,rating
tt1407978,1.0,rating
tt2956666,3.0,rating
tt8489152,16.0,rating
tt1407980,1.0,rating
tt1931551,1.0,rating
tt0104756,278.0,rating
tt0471037,18.0,rating
tt1407990,6.0,rating
tt5919756,6.0,rating
tt0134154,490.0,rating
tt0134167,0.0,rating
tt0220631,9.0,rating
tt0104759,71.0,rating
tt0336855,2.0,rating
tt0220640,4.0,rating
tt0068337,119.0,rating
tt0471041,157.0,rating
tt1931569,0.0,rating
tt0068339,14.0,rating
tt1931589,14.0,rating
tt0068341,60.0,rating
tt0085218,55.0,rating
tt1408061,20.0,rating
tt0134169,5.0,rating
tt2957680,13.0,rating
tt0085224,24.0,rating
tt4126476,104.0,rating
tt0104761,6.0,rating
tt2957760,285.0,rating
tt0220642,1.0,rating
tt0471042,658.0,rating
tt0104765,203.0,rating
tt5920348,6.0,rating
tt0471160,2.0,rating
tt8490744,6.0,rating
tt1031607,0.0,rating
tt8490838,5.0,rating
tt1031658,49.0,rating
tt0220644,21.0,rating
tt0085226,37.0,rating
tt1931601,0.0,rating
tt0220651,13.0,rating
tt2957774,10.0,rating
tt0134185,17.0,rating
tt0471211,1.0,rating
tt4126568,8.0,rating
tt0104770,17.0,rating
tt0068343,3.0,rating
tt1931602,277.0,rating
tt5920384,7.0,rating
tt0134198,0.0,rating
tt0337024,6.0,rating
tt0134230,11.0,rating
tt0134273,939.0,rating
tt0471238,4.0,rating
tt0085229,11.0,rating
tt0220652,16.0,rating
tt0471243,4.0,rating
tt8492566,2.0,rating
tt1408089,4.0,rating
tt0104771,29.0,rating
tt0337075,0.0,rating
tt0085233,2.0,rating
tt8493514,45.0,rating
tt0068346,32.0,rating
tt1408101,1675.0,rating
tt0085234,294.0,rating
tt1408118,5.0,rating
tt0085236,356.0,rating
tt5922358,0.0,rating
tt0220656,30.0,rating
tt0068348,13.0,rating
tt0085238,6.0,rating
tt2958712,15.0,rating
tt0085240,24.0,rating
tt0134286,23.0,rating
tt4128514,0.0,rating
tt2959352,2.0,rating
tt0220672,1.0,rating
tt10318332,37.0,rating
tt0104774,22.0,rating
tt0068352,3.0,rating
tt0471251,0.0,rating
tt0104776,5.0,rating
tt5922578,9.0,rating
tt8495546,1.0,rating
tt0337103,209.0,rating
tt4129428,83.0,rating
tt1932655,0.0,rating
tt1408253,372.0,rating
tt0134298,0.0,rating
tt1932695,14.0,rating
tt1408972,32.0,rating
tt0134380,136.0,rating
tt0104777,3.0,rating
tt0337250,10.0,rating
tt0220688,3.0,rating
tt4129802,4.0,rating
tt0337377,0.0,rating
tt5922786,0.0,rating
tt0471268,85.0,rating
tt1932708,5.0,rating
tt0085241,4.0,rating
tt8495600,5.0,rating
tt10318440,0.0,rating
tt0220703,5.0,rating
tt1031930,1.0,rating
tt0134613,2.0,rating
tt0220715,0.0,rating
tt0085245,35.0,rating
tt0220726,19.0,rating
tt0337383,4.0,rating
tt1409004,28.0,rating
tt4129870,427.0,rating
tt2959536,0.0,rating
tt0068356,105.0,rating
tt5923026,11.0,rating
tt1932718,1149.0,rating
tt0220757,28.0,rating
tt0134614,13.0,rating
tt0068358,13.0,rating
tt1031942,11.0,rating
tt0068360,6.0,rating
tt0337540,33.0,rating
tt0068361,47.0,rating
tt0337563,875.0,rating
tt1409024,1216.0,rating
tt2960004,6.0,rating
tt0337573,82.0,rating
tt1409090,0.0,rating
tt8495626,9.0,rating
tt4129876,7.0,rating
tt1933552,1.0,rating
tt0104782,26.0,rating
tt0471359,8.0,rating
tt1933618,5.0,rating
tt2960218,0.0,rating
tt5923040,1.0,rating
tt8497794,12.0,rating
tt1409106,3.0,rating
tt0104783,93.0,rating
tt1409116,4.0,rating
tt0085248,28.0,rating
tt1933647,0.0,rating
tt4129900,13.0,rating
tt0471386,6.0,rating
tt0134619,245.0,rating
tt0337578,39.0,rating
tt0337579,205.0,rating
tt0068364,4.0,rating
tt5923132,16.0,rating
tt1934194,4.0,rating
tt8498198,0.0,rating
tt5923708,2.0,rating
tt4130180,4.0,rating
tt1409567,1.0,rating
tt0134630,474.0,rating
tt0471394,3.0,rating
tt0220799,4.0,rating
tt8499638,25.0,rating
tt8500060,7.0,rating
tt0068367,21.0,rating
tt0104787,16.0,rating
tt0104788,26.0,rating
tt0134633,9.0,rating
tt2960270,18.0,rating
tt1934195,0.0,rating
tt0104796,31.0,rating
tt0220806,23.0,rating
tt0085251,7.0,rating
tt5923752,1.0,rating
tt0471395,10.0,rating
tt5923806,17.0,rating
tt0068369,65.0,rating
tt4130944,4.0,rating
tt0068370,30.0,rating
tt1031951,5.0,rating
tt0134645,193.0,rating
tt0337592,49.0,rating
tt0220827,89.0,rating
tt0085253,22.0,rating
tt0134664,7.0,rating
tt0471403,0.0,rating
tt0068371,15.0,rating
tt8503508,2.0,rating
tt1409734,0.0,rating
tt5923962,49.0,rating
tt1409798,8.0,rating
tt5924114,1.0,rating
tt10319676,0.0,rating
tt0104797,460.0,rating
tt0337610,13.0,rating
tt4131206,1.0,rating
tt0471463,1.0,rating
tt0337611,18.0,rating
tt0220832,24.0,rating
tt0104798,16.0,rating
tt1934231,70.0,rating
tt0104799,2.0,rating
tt5924852,0.0,rating
tt2960524,0.0,rating
tt0134668,13.0,rating
tt0220839,4.0,rating
tt0085254,34.0,rating
tt1409831,7.0,rating
tt8503618,331.0,rating
tt0085255,279.0,rating
tt4131210,1.0,rating
tt1934234,37.0,rating
tt0471565,21.0,rating
tt0220843,1.0,rating
tt1031969,310.0,rating
tt0220864,81.0,rating
tt1409836,5.0,rating
